payment_id,order_id,payment_method,payment_status,paid_amount
500789,100789,UPI,Success,639.62
500790,100790,NetBanking,Success,352.84
500791,100791,UPI,Success,992.13
500792,100792,COD,Success,114.83
500793,100793,Card,Success,1960.3
500794,100794,UPI,Success,411.54
500795,100795,Card,Success,1531.71
500796,100796,UPI,Failed,0
500797,100797,UPI,Success,87.71
500798,100798,NetBanking,Success,839.47
500799,100799,UPI,Success,930.48
500800,100800,UPI,Success,1150.92
500801,100801,UPI,Success,2610.64
500802,100802,UPI,Success,718.91
500803,100803,Wallet,Success,2531.86
500804,100804,NetBanking,Success,1287
500805,100805,UPI,Success,4697.34
500806,100806,Wallet,Success,2168.02
500807,100807,COD,Success,503.08
500808,100808,UPI,Success,3418.78
500809,100809,NetBanking,Success,897.26
500810,100810,COD,Success,1080.03
500811,100811,UPI,Success,2246.62
500812,100812,Wallet,Success,1415.67
500813,100813,UPI,Failed,0
500814,100814,NetBanking,Success,1053.94
500815,100815,Wallet,Success,2343.02
500816,100816,Wallet,Success,666.79
500817,100817,Wallet,Success,1825.11
500818,100818,UPI,Success,1163.93
500819,100819,UPI,Success,1930.16
500820,100820,UPI,Success,685.56
500821,100821,Card,Success,454.1
500822,100822,NetBanking,Success,611.92
500823,100823,UPI,Success,3565.68
500824,100824,UPI,Failed,0
500825,100825,NetBanking,Success,1768.67
500826,100826,UPI,Success,2423.12
500827,100827,Card,Success,1561.08
500828,100828,UPI,Success,2029.54
500829,100829,COD,Success,1278.71
500830,100830,UPI,Success,1443.57
500831,100831,Card,Success,1185.5
500832,100832,UPI,Success,1083.39
500833,100833,UPI,Refunded,0
500834,100834,Wallet,Success,2452.58
500835,100835,UPI,Success,997.98
500836,100836,Card,Refunded,0
500837,100837,COD,Success,3817.18
500838,100838,Card,Success,502.81
500839,100839,UPI,Success,2893.84
500840,100840,UPI,Success,3396.38
500841,100841,UPI,Success,1752.27
500842,100842,UPI,Success,811.48
500843,100843,UPI,Success,1035.22
500844,100844,UPI,Success,3348.84
500845,100845,Card,Success,273.72
500846,100846,UPI,Success,2023.92
500847,100847,UPI,Success,1812.59
500848,100848,Card,Success,3719.59
500849,100849,NetBanking,Success,1635.88
500850,100850,UPI,Success,646.3
500851,100851,Card,Success,1283.14
500852,100852,UPI,Success,1632.82
500853,100853,UPI,Success,4509.93
500854,100854,Card,Success,948.84
500855,100855,Wallet,Success,1569.25
500856,100856,UPI,Success,950.97
500857,100857,UPI,Success,1482.62
500858,100858,NetBanking,Success,262.57
500859,100859,COD,Success,689.54
500860,100860,UPI,Success,1811.8
500861,100861,UPI,Success,312.37
500862,100862,UPI,Success,1544.84
500863,100863,UPI,Success,942.09
500864,100864,NetBanking,Success,3699.74
500865,100865,UPI,Success,3246.19
500866,100866,UPI,Success,2161.37
500867,100867,Card,Success,546.58
500868,100868,Card,Success,2702.17
500869,100869,Wallet,Success,2832.64
500870,100870,UPI,Success,1967.16
500871,100871,UPI,Success,1401.85
500872,100872,Card,Success,614.88
500873,100873,NetBanking,Success,2862.25
500874,100874,NetBanking,Success,1874.76
500875,100875,UPI,Success,765.18
500876,100876,UPI,Success,274.44
500877,100877,UPI,Success,907.56
500878,100878,UPI,Success,1237.81
500879,100879,COD,Success,2615.97
500880,100880,UPI,Success,2070.32
500881,100881,UPI,Success,2640.88
500882,100882,Wallet,Success,2577.39
500883,100883,UPI,Success,4143.34
500884,100884,NetBanking,Success,1184.96
500885,100885,Card,Success,1724.05
500886,100886,COD,Success,1054.03
500887,100887,UPI,Success,3068.38
500888,100888,UPI,Success,998.8
500889,100889,Card,Failed,0
500890,100890,Card,Success,1521.5
500891,100891,COD,Success,2441.02
500892,100892,UPI,Success,2537.31
500893,100893,Card,Success,2059.28
500894,100894,UPI,Success,831.13
500895,100895,Card,Success,3206.84
500896,100896,UPI,Success,2157.31
500897,100897,Card,Success,967.35
500898,100898,UPI,Success,2479.48
500899,100899,Wallet,Success,891.94
500900,100900,COD,Success,603.71
500901,100901,UPI,Success,1857.45
500902,100902,Wallet,Success,1521.68
500903,100903,Wallet,Success,1828.13
500904,100904,Card,Success,1166.65
500905,100905,Wallet,Success,834.29
500906,100906,NetBanking,Success,1862.71
500907,100907,UPI,Success,1475.53
500908,100908,COD,Success,786.15
500909,100909,COD,Success,1459.49
500910,100910,UPI,Success,1899.08
500911,100911,UPI,Success,386.56
500912,100912,UPI,Success,1648.21
500913,100913,NetBanking,Success,1693.15
500914,100914,NetBanking,Success,1904.49
500915,100915,Card,Success,1893
500916,100916,Card,Success,736.71
500917,100917,UPI,Success,1299.76
500918,100918,NetBanking,Success,1122.23
500919,100919,NetBanking,Success,3392.65
500920,100920,UPI,Success,1903.06
500921,100921,NetBanking,Success,2365.69
500922,100922,COD,Success,1697.61
500923,100923,Card,Success,1560.34
500924,100924,UPI,Failed,0
500925,100925,Card,Refunded,0
500926,100926,UPI,Success,565.77
500927,100927,UPI,Success,1430.32
500928,100928,UPI,Success,77.33
500929,100929,COD,Success,929.15
500930,100930,COD,Success,1637.16
500931,100931,Wallet,Success,357.4
500932,100932,NetBanking,Success,1510.18
500933,100933,UPI,Failed,0
500934,100934,NetBanking,Success,1298.82
500935,100935,UPI,Success,648.18
500936,100936,Wallet,Success,1429.52
500937,100937,UPI,Success,1957.44
500938,100938,UPI,Success,1131.37
500939,100939,Wallet,Success,1135.63
500940,100940,UPI,Success,3181.3
500941,100941,Wallet,Success,1443.84
500942,100942,UPI,Success,1014.49
500943,100943,COD,Success,4134.6
500944,100944,Wallet,Success,1880.09
500945,100945,UPI,Success,1184.6
500946,100946,Card,Success,2395.11
500947,100947,Wallet,Success,2999.31
500948,100948,COD,Refunded,0
500949,100949,UPI,Success,1074.79
500950,100950,Wallet,Success,2810.05
500951,100951,UPI,Success,1014.31
500952,100952,COD,Success,2101.68
500953,100953,UPI,Success,2197.65
500954,100954,UPI,Success,1898.72
500955,100955,Wallet,Success,3660.7
500956,100956,UPI,Success,1910.23
500957,100957,UPI,Success,267.11
500958,100958,Wallet,Success,267.13
500959,100959,Wallet,Success,184.08
500960,100960,UPI,Success,802.82
500961,100961,Card,Success,311.08
500962,100962,Card,Success,2799.42
500963,100963,Wallet,Success,2272.66
500964,100964,Card,Success,2456.42
500965,100965,Card,Success,1079.75
500966,100966,UPI,Success,533.37
500967,100967,UPI,Success,2333.52
500968,100968,COD,Success,2179.23
500969,100969,NetBanking,Success,1726.17
500970,100970,Card,Success,793.71
500971,100971,UPI,Success,1508.04
500972,100972,UPI,Success,821.42
500973,100973,COD,Success,1217.03
500974,100974,NetBanking,Success,1709.07
500975,100975,Card,Success,1663.71
500976,100976,Card,Success,140.70999999999998
500977,100977,UPI,Success,419.06
500978,100978,UPI,Success,390.37
500979,100979,Card,Success,1389.49
500980,100980,UPI,Success,2007.31
500981,100981,UPI,Success,443.9
500982,100982,UPI,Success,847.76
500983,100983,Card,Success,2918.5
500984,100984,Wallet,Success,437.88
500985,100985,Wallet,Success,2572.63
500986,100986,UPI,Success,2088.82
500987,100987,UPI,Success,2968.98
500988,100988,UPI,Success,159.28
500989,100989,Card,Failed,0
500990,100990,Card,Success,465.1
500991,100991,Wallet,Success,1373.09
500992,100992,UPI,Success,2253.9
500993,100993,NetBanking,Success,2178.77
500994,100994,UPI,Success,2585.38
500995,100995,COD,Success,1317.78
500996,100996,Card,Success,2857.74
500997,100997,UPI,Refunded,0
500998,100998,UPI,Success,694.57
500999,100999,COD,Success,719.13
501000,101000,NetBanking,Success,315.01
501001,101001,NetBanking,Success,1022.84
501002,101002,UPI,Success,2230.78
501003,101003,NetBanking,Success,1622.41
501004,101004,UPI,Success,450.01
501005,101005,UPI,Success,2937.99
501006,101006,Card,Success,2118.47
501007,101007,UPI,Success,606.83
501008,101008,Wallet,Success,872.19
501009,101009,Card,Success,1804.37
501010,101010,UPI,Success,1376.13
501011,101011,UPI,Refunded,0
501012,101012,Card,Success,887.29
501013,101013,Wallet,Success,1816.46
501014,101014,UPI,Success,322.25
501015,101015,NetBanking,Success,1123.72
501016,101016,NetBanking,Success,647.54
501017,101017,UPI,Success,1349.68
501018,101018,UPI,Success,581.92
501019,101019,Card,Success,1952.9
501020,101020,Card,Success,1108.75
501021,101021,NetBanking,Success,2475.81
501022,101022,UPI,Success,588.76
501023,101023,Card,Failed,0
501024,101024,Wallet,Success,1616.49
501025,101025,UPI,Success,3245.81
501026,101026,COD,Success,2024.14
501027,101027,COD,Success,500.55
501028,101028,UPI,Success,917
501029,101029,NetBanking,Success,852.01
501030,101030,Card,Success,436.15
501031,101031,Card,Success,2109.67
501032,101032,UPI,Success,1927.37
501033,101033,Card,Success,1341.06
501034,101034,UPI,Success,2161.76
501035,101035,UPI,Success,908.38
501036,101036,Card,Success,649.57
501037,101037,UPI,Success,2114.16
501038,101038,UPI,Failed,0
501039,101039,Card,Success,771.26
501040,101040,UPI,Success,2057.05
501041,101041,Wallet,Success,210.44
501042,101042,Card,Failed,0
501043,101043,COD,Success,1505.32
501044,101044,Card,Success,2879.81
501045,101045,UPI,Success,223.81
501046,101046,UPI,Success,1011.66
501047,101047,NetBanking,Failed,0
501048,101048,Card,Success,2057.3
501049,101049,Card,Success,694.35
501050,101050,UPI,Success,880.98
501051,101051,UPI,Success,851.33
501052,101052,Card,Success,1469.79
501053,101053,UPI,Success,2221.89
501054,101054,UPI,Success,111.54
501055,101055,UPI,Success,2785.93
501056,101056,Wallet,Refunded,0
501057,101057,Card,Success,4180
501058,101058,UPI,Success,1658.99
501059,101059,UPI,Refunded,0
501060,101060,Wallet,Success,1377.04
501061,101061,Card,Success,2113.37
501062,101062,NetBanking,Success,201.06
501063,101063,Card,Success,3237.14
501064,101064,UPI,Success,2452.89
501065,101065,Card,Success,3250.19
501066,101066,NetBanking,Success,996.86
501067,101067,UPI,Success,1901.25
501068,101068,UPI,Success,1034.85
501069,101069,COD,Success,2563.36
501070,101070,UPI,Success,2217.25
501071,101071,UPI,Success,56.1
501072,101072,UPI,Success,356.96
501073,101073,UPI,Success,2556.12
501074,101074,Wallet,Success,362.17
501075,101075,UPI,Success,3213.87
501076,101076,UPI,Success,2863.18
501077,101077,UPI,Success,1402.69
501078,101078,UPI,Success,139.61
501079,101079,UPI,Success,2206.78
501080,101080,UPI,Success,1220.38
501081,101081,NetBanking,Success,150.31
501082,101082,UPI,Failed,0
501083,101083,Wallet,Success,3057.92
501084,101084,UPI,Success,2623.37
501085,101085,NetBanking,Success,1089.43
501086,101086,COD,Success,618.29
501087,101087,UPI,Success,1297.23
501088,101088,Card,Success,1423.31
501089,101089,UPI,Success,2570.06
501090,101090,UPI,Success,2673.26
501091,101091,NetBanking,Success,2654.1
501092,101092,NetBanking,Success,2071.93
501093,101093,COD,Failed,0
501094,101094,Wallet,Success,3310.37
501095,101095,Card,Success,1300.03
501096,101096,Wallet,Success,3202.37
501097,101097,Card,Success,4202.86
501098,101098,NetBanking,Success,3405.16
501099,101099,COD,Success,1778.56
501100,101100,Card,Success,2840.35
501101,101101,UPI,Success,526.33
501102,101102,UPI,Success,2777.63
501103,101103,UPI,Success,628.2
501104,101104,UPI,Success,3022.02
501105,101105,NetBanking,Success,1330.25
501106,101106,Card,Success,746.27
501107,101107,NetBanking,Success,520.13
501108,101108,UPI,Success,371.27
501109,101109,UPI,Success,1285.08
501110,101110,UPI,Success,1632.69
501111,101111,Card,Success,2469.87
501112,101112,UPI,Success,761.94
501113,101113,UPI,Success,2535.12
501114,101114,NetBanking,Success,824.85
501115,101115,Card,Success,3378.49
501116,101116,UPI,Success,1012.05
501117,101117,UPI,Success,2802.9
501118,101118,UPI,Success,693.69
501119,101119,UPI,Success,2021.7
501120,101120,UPI,Success,3136.49
501121,101121,Wallet,Refunded,0
501122,101122,Card,Success,1657.36
501123,101123,UPI,Success,3111.62
501124,101124,UPI,Success,2859.83
501125,101125,UPI,Success,2235.55
501126,101126,Card,Success,2631.05
501127,101127,UPI,Success,4106.17
501128,101128,UPI,Success,650.53
501129,101129,COD,Success,1127.12
501130,101130,UPI,Success,1529.92
501131,101131,Wallet,Success,1493.07
501132,101132,NetBanking,Success,1998.56
501133,101133,Wallet,Success,947.97
501134,101134,UPI,Success,1426.16
501135,101135,UPI,Success,1834.98
501136,101136,Wallet,Refunded,0
501137,101137,UPI,Success,1395.24
501138,101138,UPI,Success,768.5
501139,101139,UPI,Success,2626.99
501140,101140,UPI,Success,1123.93
501141,101141,UPI,Success,2894.18
501142,101142,Card,Success,2542.4
501143,101143,Card,Success,280.06
501144,101144,Wallet,Success,976.89
501145,101145,UPI,Success,3786.28
501146,101146,UPI,Success,2855.77
501147,101147,Wallet,Success,460.93
501148,101148,Wallet,Success,1652.82
501149,101149,UPI,Success,600.69
501150,101150,Wallet,Success,936.06
501151,101151,NetBanking,Success,853.26
501152,101152,Wallet,Success,1547.46
501153,101153,UPI,Success,2880.07
501154,101154,Wallet,Failed,0
501155,101155,UPI,Success,1520.17
501156,101156,UPI,Success,1326.58
501157,101157,UPI,Success,784.21
501158,101158,Wallet,Success,2529.73
501159,101159,UPI,Success,1575.58
501160,101160,Card,Success,1402.09
501161,101161,NetBanking,Success,993.14
501162,101162,Card,Success,1532.27
501163,101163,UPI,Success,1419.01
501164,101164,NetBanking,Success,2235
501165,101165,UPI,Success,866.86
501166,101166,Wallet,Success,1649.72
501167,101167,Card,Success,2209.66
501168,101168,Wallet,Failed,0
501169,101169,UPI,Success,876.02
501170,101170,Card,Success,2017.95
501171,101171,NetBanking,Success,1802.94
501172,101172,UPI,Success,368.67
501173,101173,NetBanking,Success,467.03
501174,101174,UPI,Success,2258.86
501175,101175,NetBanking,Success,449.99
501176,101176,Wallet,Success,1755.63
501177,101177,Wallet,Success,1164.53
501178,101178,UPI,Success,1345.2
501179,101179,UPI,Success,2053.49
501180,101180,UPI,Success,1609.15
501181,101181,Wallet,Success,770.16
501182,101182,UPI,Refunded,0
501183,101183,Card,Success,1805.77
501184,101184,Card,Success,2476.07
501185,101185,Wallet,Success,974.18
501186,101186,UPI,Success,2520.53
501187,101187,UPI,Failed,0
501188,101188,UPI,Success,1862.21
501189,101189,UPI,Success,1845.61
501190,101190,Wallet,Success,413.9
501191,101191,UPI,Success,1940.52
501192,101192,Wallet,Success,2558.87
501193,101193,UPI,Success,2002.3
501194,101194,UPI,Success,2199.35
501195,101195,Card,Success,1023.44
501196,101196,UPI,Success,151.81
501197,101197,UPI,Success,1568.43
501198,101198,UPI,Success,1267.93
501199,101199,NetBanking,Refunded,0
501200,101200,Card,Success,140.51
501201,101201,Card,Failed,0
501202,101202,UPI,Success,411
501203,101203,UPI,Success,550.68
501204,101204,UPI,Success,2075.01
501205,101205,UPI,Success,102.42
501206,101206,UPI,Success,674.41
501207,101207,COD,Success,850.67
501208,101208,NetBanking,Success,733.13
501209,101209,NetBanking,Success,3852.67
501210,101210,Card,Success,820.78
501211,101211,UPI,Success,1880.98
501212,101212,UPI,Success,553.16
501213,101213,UPI,Success,426.74
501214,101214,Wallet,Success,625.61
501215,101215,UPI,Success,96
501216,101216,UPI,Success,1249.66
501217,101217,Card,Success,205.1
501218,101218,Wallet,Success,1633.74
501219,101219,Card,Success,2253.93
501220,101220,COD,Success,2134.73
501221,101221,Wallet,Success,1392.18
501222,101222,UPI,Success,1745.15
501223,101223,UPI,Success,1575.35
501224,101224,UPI,Success,856.51
501225,101225,NetBanking,Success,1610.39
501226,101226,UPI,Success,392.84
501227,101227,Card,Refunded,0
501228,101228,NetBanking,Success,149.84
501229,101229,UPI,Success,1944.81
501230,101230,UPI,Success,2968.6
501231,101231,Wallet,Success,1546.37
501232,101232,NetBanking,Success,2299.35
501233,101233,NetBanking,Success,517.1
501234,101234,UPI,Success,2715.94
501235,101235,UPI,Success,2826.23
501236,101236,NetBanking,Success,2971.31
501237,101237,UPI,Success,1171.04
501238,101238,Card,Success,980.82
501239,101239,UPI,Success,4818.26
501240,101240,UPI,Success,1208.24
501241,101241,NetBanking,Success,2492.72
501242,101242,NetBanking,Success,728.38
501243,101243,Card,Success,996.75
501244,101244,UPI,Success,4047.33
501245,101245,COD,Success,949.53
501246,101246,Card,Success,2889.67
501247,101247,UPI,Success,1099.39
501248,101248,UPI,Success,1337.5
501249,101249,UPI,Success,243.47
501250,101250,COD,Success,1779.89
501251,101251,UPI,Success,484.44
501252,101252,UPI,Success,2350.36
501253,101253,NetBanking,Success,2680.54
501254,101254,UPI,Success,3009.33
501255,101255,NetBanking,Success,3409.6
501256,101256,UPI,Success,1095.86
501257,101257,UPI,Success,1072.91
501258,101258,Card,Success,2293.54
501259,101259,UPI,Success,2827.05
501260,101260,UPI,Success,3254.75
501261,101261,Wallet,Success,1765.51
501262,101262,Wallet,Success,346.14
501263,101263,UPI,Success,1055.89
