delivery_id,order_id,dark_store_id,delivery_type,delivery_time_min,late_delivery_flag
700778,100778,21,Bike,27.4,1
700779,100779,24,Ev,22.3,0
700780,100780,30,Bike,24.8,0
700781,100781,18,Bike,23.4,0
700782,100782,12,Cycle,21.9,0
700783,100783,5,Bike,27.8,1
700784,100784,19,Bike,19.6,0
700785,100785,12,Bike,23.6,0
700786,100786,6,Bike,13.5,0
700787,100787,27,Bike,12.8,0
700788,100788,13,Bike,17.5,0
700789,100789,19,Bike,18.6,0
700790,100790,10,Bike,21,0
700791,100791,4,Bike,20.8,0
700792,100792,16,Bike,10,0
700793,100793,13,Bike,19.6,0
700794,100794,30,Bike,24.7,0
700795,100795,9,Bike,21.7,0
700796,100796,19,Ev,10.6,0
700797,100797,11,Bike,12.8,0
700798,100798,9,Ev,22.3,0
700799,100799,1,Cycle,24.6,0
700800,100800,2,Bike,26.7,1
700801,100801,5,Ev,23.1,0
700802,100802,26,Ev,22.1,0
700803,100803,21,Bike,15.1,0
700804,100804,13,Bike,8.1,0
700805,100805,19,Ev,25,0
700806,100806,18,Bike,15.7,0
700807,100807,14,Bike,12.6,0
700808,100808,26,Ev,12.4,0
700809,100809,16,Cycle,24.8,0
700810,100810,27,Ev,18.4,0
700811,100811,7,Bike,24.9,0
700812,100812,6,Ev,15.7,0
700813,100813,28,Cycle,34.8,1
700814,100814,3,Cycle,21.8,0
700815,100815,13,Ev,10.8,0
700816,100816,21,Ev,23,0
700817,100817,26,Ev,18.9,0
700818,100818,12,Bike,20.9,0
700819,100819,24,Bike,21.7,0
700820,100820,4,Bike,20.1,0
700821,100821,21,Bike,19.5,0
700822,100822,6,Bike,9.9,0
700823,100823,10,Bike,25.2,1
700824,100824,15,Bike,21.2,0
700825,100825,6,Bike,12.5,0
700826,100826,,Ev,18.1,0
700827,100827,1,Bike,19,0
700828,100828,14,Ev,22.5,0
700829,100829,16,Bike,14.9,0
700830,100830,30,Ev,31.2,1
700831,100831,18,Ev,19.3,0
700832,100832,9,Bike,19.2,0
700833,100833,3,Ev,14.8,0
700834,100834,22,Bike,17.1,0
700835,100835,23,Bike,24.1,0
700836,100836,26,Bike,20.8,0
700837,100837,30,Bike,18.2,0
700838,100838,12,Ev,22.9,0
700839,100839,15,Bike,19.4,0
700840,100840,29,Ev,21.6,0
700841,100841,22,Bike,27.9,1
700842,100842,15,Bike,9.3,0
700843,100843,10,Bike,26.4,1
700844,100844,10,Bike,22.8,0
700845,100845,2,Bike,28.2,1
700846,100846,10,Bike,15,0
700847,100847,10,Bike,22.1,0
700848,100848,13,Bike,21.6,0
700849,100849,22,Bike,8.1,0
700850,100850,7,Bike,16.9,0
700851,100851,5,Bike,21.5,0
700852,100852,19,Bike,25.1,1
700853,100853,6,Ev,7.8,0
700854,100854,1,Bike,10.8,0
700855,100855,9,Ev,17.3,0
700856,100856,3,Bike,15.4,0
700857,100857,27,Bike,7.9,0
700858,100858,18,Ev,18.8,0
700859,100859,28,Bike,20.5,0
700860,100860,20,Bike,16.9,0
700861,100861,30,Bike,23.2,0
700862,100862,28,Bike,26,1
700863,100863,7,Bike,14.5,0
700864,100864,10,Bike,14.8,0
700865,100865,22,Ev,15.7,0
700866,100866,6,Ev,39.7,1
700867,100867,1,Bike,16.3,0
700868,100868,16,Bike,12.7,0
700869,100869,29,Bike,15.4,0
700870,100870,13,Bike,14,0
700871,100871,10,Bike,20.5,0
700872,100872,25,Ev,11.4,0
700873,100873,30,Bike,21.7,0
700874,100874,4,Bike,24.3,0
700875,100875,3,Bike,16.7,0
700876,100876,9,Bike,16.4,0
700877,100877,21,Bike,18,0
700878,100878,11,Bike,28.7,1
700879,100879,17,Ev,20.8,0
700880,100880,10,Bike,8.8,0
700881,100881,13,Bike,20.6,0
700882,100882,15,Bike,25.1,1
700883,100883,7,Bike,25.4,1
700884,100884,4,Bike,19.6,0
700885,100885,8,Bike,20.4,0
700886,100886,4,Bike,18.4,0
700887,100887,17,Bike,15,0
700888,100888,4,Bike,14,0
700889,100889,19,Bike,21,0
700890,100890,2,Bike,8.6,0
700891,100891,6,Cycle,8.3,0
700892,100892,4,Bike,19.5,0
700893,100893,16,Bike,22.7,0
700894,100894,14,Bike,29.6,1
700895,100895,30,Cycle,32.5,1
700896,100896,25,Cycle,23.8,0
700897,100897,4,Cycle,12.7,0
700898,100898,4,Bike,21.4,0
700899,100899,27,Ev,34.5,1
700900,100900,2,Bike,26.6,1
700901,100901,4,Bike,20.3,0
700902,100902,30,Bike,13.2,0
700903,100903,29,Bike,21.3,0
700904,100904,1,Bike,31.4,1
700905,100905,3,Cycle,22.1,0
700906,100906,29,Ev,10.8,0
700907,100907,2,Bike,12.5,0
700908,100908,17,Bike,18.4,0
700909,100909,20,Bike,21.9,0
700910,100910,14,Bike,15.6,0
700911,100911,7,Bike,14.7,0
700912,100912,20,Bike,16.3,0
700913,100913,18,Bike,20.9,0
700914,100914,2,Bike,23.1,0
700915,100915,27,Ev,25.9,1
700916,100916,3,Bike,20,0
700917,100917,14,Bike,24.1,0
700918,100918,12,Bike,8.1,0
700919,100919,2,Bike,22,0
700920,100920,1,Bike,28.2,1
700921,100921,8,Bike,16,0
700922,100922,9,Ev,17.9,0
700923,100923,21,Bike,14.2,0
700924,100924,22,Bike,17.2,0
700925,100925,1,Bike,18.3,0
700926,100926,8,Bike,13.9,0
700927,100927,19,Bike,26.9,1
700928,100928,23,Bike,24.5,0
700929,100929,22,Bike,8.2,0
700930,100930,9,Bike,15.1,0
700931,100931,6,Bike,21.5,0
700932,100932,23,Ev,16.8,0
700933,100933,18,Bike,14.1,0
700934,100934,29,Bike,21.1,0
700935,100935,22,Ev,17.6,0
700936,100936,10,Bike,27.3,1
700937,100937,6,Bike,17.4,0
700938,100938,1,Cycle,24.6,0
700939,100939,26,Bike,26.1,1
700940,100940,28,Bike,22.2,0
700941,100941,9,Bike,13.1,0
700942,100942,25,Bike,20.5,0
700943,100943,19,Bike,10.8,0
700944,100944,23,Bike,17.3,0
700945,100945,16,Ev,32.7,1
700946,100946,19,Cycle,16.3,0
700947,100947,16,Bike,23.5,0
700948,100948,27,Bike,28.8,1
700949,100949,18,Bike,19.6,0
700950,100950,27,Bike,20,0
700951,100951,4,Ev,20.3,0
700952,100952,30,Bike,27.2,1
700953,100953,11,Bike,23.8,0
700954,100954,23,Bike,16.4,0
700955,100955,24,Bike,20.6,0
700956,100956,18,Bike,13.8,0
700957,100957,3,Bike,20,0
700958,100958,17,Bike,8.2,0
700959,100959,12,Bike,30.6,1
700960,100960,14,Cycle,18.6,0
700961,100961,29,Bike,22.7,0
700962,100962,26,Bike,22.2,0
700963,100963,2,Bike,25.2,1
700964,100964,17,Bike,19.1,0
700965,100965,5,Ev,22.8,0
700966,100966,2,Bike,17.8,0
700967,100967,7,Bike,18.1,0
700968,100968,30,Bike,17.2,0
700969,100969,22,Bike,19.9,0
700970,100970,6,Cycle,16.1,0
700971,100971,14,Cycle,38.3,1
700972,100972,30,Ev,13.1,0
700973,100973,1,Bike,20.8,0
700974,100974,20,Bike,26.8,1
700975,100975,1,Ev,19.9,0
700976,100976,17,Cycle,23.6,0
700977,100977,15,Bike,17.6,0
700978,100978,12,Cycle,17,0
700979,100979,15,Bike,13.9,0
700980,100980,23,Bike,27.2,1
700981,100981,24,Ev,18.2,0
700982,100982,30,Bike,22,0
700983,100983,27,Bike,8.9,0
700984,100984,24,Bike,19,0
700985,100985,6,Bike,14.7,0
700986,100986,3,Bike,10.9,0
700987,100987,12,Bike,20.2,0
700988,100988,18,Ev,11.9,0
700989,100989,13,Ev,18.2,0
700990,100990,11,Ev,16.6,0
700991,100991,16,Ev,7.4,0
700992,100992,5,Bike,22.2,0
700993,100993,14,Ev,18.9,0
700994,100994,10,Bike,24.3,0
700995,100995,23,Bike,10.8,0
700996,100996,7,Bike,27.5,1
700997,100997,19,Ev,19.4,0
700998,100998,2,Bike,17.1,0
700999,100999,28,Bike,16.3,0
701000,101000,29,Bike,7.6,0
701001,101001,9,Ev,23.6,0
701002,101002,29,Bike,11.9,0
701003,101003,1,Bike,16.5,0
701004,101004,18,Bike,9.8,0
701005,101005,21,Bike,26.4,1
701006,101006,16,Bike,16.5,0
701007,101007,21,Bike,17.1,0
701008,101008,7,Ev,20.8,0
701009,101009,26,Bike,21.4,0
701010,101010,5,Bike,7.5,0
701011,101011,17,Ev,7.5,0
701012,101012,8,Bike,20.4,0
701013,101013,9,Bike,22.5,0
701014,101014,3,Cycle,19.5,0
701015,101015,30,Bike,17.8,0
701016,101016,18,Bike,17.1,0
701017,101017,5,Bike,16.2,0
701018,101018,22,Bike,24.1,0
701019,101019,12,Bike,23.6,0
701020,101020,12,Cycle,17.1,0
701021,101021,25,Bike,23.5,0
701022,101022,16,Ev,12.8,0
701023,101023,25,Bike,21,0
701024,101024,17,Bike,18.8,0
701025,101025,14,Bike,20,0
701026,101026,17,Bike,10,0
701027,101027,1,Cycle,23.4,0
701028,101028,14,Cycle,14.4,0
701029,101029,22,Bike,8.4,0
701030,101030,17,Bike,9.1,0
701031,101031,28,Bike,18.4,0
701032,101032,28,Ev,17.6,0
701033,101033,27,Bike,7.9,0
701034,101034,29,Bike,24,0
701035,101035,21,Bike,23.1,0
701036,101036,12,Ev,16.7,0
701037,101037,8,Ev,14.6,0
701038,101038,12,Bike,17.6,0
701039,101039,1,Bike,19,0
701040,101040,11,Bike,15.3,0
701041,101041,8,Ev,8.8,0
701042,101042,21,Cycle,21.2,0
701043,101043,26,Bike,28.3,1
701044,101044,17,Bike,15.7,0
701045,101045,5,Bike,18.4,0
701046,101046,19,Bike,20.4,0
701047,101047,11,Bike,25.9,1
701048,101048,25,Bike,12.2,0
701049,101049,7,Ev,12,0
701050,101050,18,Bike,18.3,0
701051,101051,12,Ev,21.8,0
701052,101052,13,Ev,17.7,0
701053,101053,30,Bike,19.3,0
701054,101054,30,Bike,10.5,0
701055,101055,7,Ev,20.1,0
701056,101056,11,Bike,29,1
701057,101057,9,Ev,17.9,0
701058,101058,2,Bike,7.9,0
701059,101059,20,Bike,24,0
701060,101060,21,Ev,22.2,0
701061,101061,21,Bike,18.4,0
701062,101062,26,Ev,18,0
701063,101063,29,Bike,21.8,0
701064,101064,1,Bike,13.6,0
701065,101065,7,Bike,21.3,0
701066,101066,7,Bike,13.4,0
701067,101067,5,Bike,16.5,0
701068,101068,30,Ev,12.4,0
701069,101069,22,Bike,12,0
701070,101070,3,Ev,9.4,0
701071,101071,25,Bike,18.3,0
701072,101072,26,Bike,24.1,0
701073,101073,12,Ev,15.1,0
701074,101074,23,Ev,14.9,0
701075,101075,8,Bike,17.4,0
701076,101076,12,Bike,17.7,0
701077,101077,11,Ev,12.4,0
701078,101078,9,Bike,20.8,0
701079,101079,24,Cycle,19.5,0
701080,101080,11,Bike,14.3,0
701081,101081,6,Bike,18.8,0
701082,101082,24,Ev,15,0
701083,101083,18,Bike,14.1,0
701084,101084,25,Bike,20.4,0
701085,101085,14,Ev,12.8,0
701086,101086,18,Bike,24,0
701087,101087,22,Bike,19,0
701088,101088,5,Bike,9.2,0
701089,101089,20,Bike,14.2,0
701090,101090,23,Bike,20.7,0
701091,101091,8,Bike,9.1,0
701092,101092,22,Ev,24.2,0
701093,101093,26,Bike,21.6,0
701094,101094,24,Bike,14.9,0
701095,101095,16,Bike,25.6,1
701096,101096,9,Bike,24.3,0
701097,101097,8,Bike,26.2,1
701098,101098,2,Ev,12.6,0
701099,101099,2,Ev,21.1,0
701100,101100,22,Bike,15.4,0
701101,101101,20,Bike,30.6,1
701102,101102,1,Bike,23.4,0
701103,101103,26,Ev,17.1,0
701104,101104,12,Bike,12.8,0
701105,101105,7,Bike,20.8,0
701106,101106,2,Bike,16.8,0
701107,101107,18,Bike,17.3,0
701108,101108,12,Bike,11.7,0
701109,101109,26,Ev,20.9,0
701110,101110,13,Bike,18.6,0
701111,101111,16,Ev,23.4,0
701112,101112,9,Cycle,11.1,0
701113,101113,5,Bike,14.7,0
701114,101114,3,Bike,26.2,1
701115,101115,,Bike,33.7,1
701116,101116,8,Bike,9.3,0
701117,101117,3,Ev,23.4,0
701118,101118,26,Bike,13.2,0
701119,101119,20,Bike,14.7,0
701120,101120,30,Bike,32.1,1
701121,101121,12,Cycle,22.7,0
701122,101122,19,Bike,28.7,1
701123,101123,12,Ev,16.6,0
701124,101124,22,Bike,15.7,0
701125,101125,20,Bike,13.9,0
701126,101126,7,Bike,15,0
701127,101127,30,Bike,27.5,1
701128,101128,17,Bike,7.5,0
701129,101129,1,Ev,10.3,0
701130,101130,30,Bike,19.3,0
701131,101131,1,Ev,20.5,0
701132,101132,22,Bike,18.6,0
701133,101133,2,Bike,9.6,0
701134,101134,14,Bike,34.3,1
701135,101135,10,Ev,9.2,0
701136,101136,28,Bike,22.8,0
701137,101137,28,Bike,15,0
701138,101138,5,Bike,28.7,1
701139,101139,18,Bike,15.6,0
701140,101140,2,Bike,9.4,0
701141,101141,20,Bike,21.9,0
701142,101142,27,Bike,18,0
701143,101143,24,Bike,17.6,0
701144,101144,18,Bike,23.1,0
701145,101145,18,Ev,21.8,0
701146,101146,24,Bike,8.3,0
701147,101147,24,Ev,22.8,0
701148,101148,16,Ev,17.2,0
701149,101149,19,Bike,8.3,0
701150,101150,30,Bike,8.1,0
701151,101151,18,Bike,15.1,0
701152,101152,12,Bike,12.4,0
701153,101153,12,Bike,26.5,1
701154,101154,15,Bike,24.7,0
701155,101155,11,Ev,27.6,1
701156,101156,21,Bike,15.8,0
701157,101157,25,Bike,24.2,0
701158,101158,27,Bike,16.3,0
701159,101159,9,Ev,14.7,0
701160,101160,10,Bike,26.4,1
701161,101161,14,Cycle,25.4,1
701162,101162,24,Bike,14.1,0
701163,101163,17,Cycle,20.4,0
701164,101164,6,Bike,8.3,0
701165,101165,24,Bike,22.7,0
701166,101166,9,Bike,10.5,0
701167,101167,20,Bike,27.2,1
701168,101168,6,Bike,25.3,1
701169,101169,10,Bike,8.9,0
701170,101170,12,Bike,22.1,0
701171,101171,21,Bike,32.6,1
701172,101172,10,Bike,12.3,0
701173,101173,9,Bike,14.1,0
701174,101174,13,Bike,14.2,0
701175,101175,7,Bike,16.8,0
701176,101176,11,Bike,19,0
701177,101177,1,Bike,20.7,0
701178,101178,15,Ev,20.6,0
701179,101179,12,Bike,12.2,0
701180,101180,19,Ev,21,0
701181,101181,9,Bike,13.8,0
701182,101182,27,Bike,18.6,0
701183,101183,2,Bike,21.9,0
701184,101184,22,Bike,20.4,0
701185,101185,21,Cycle,24.8,0
701186,101186,26,Ev,25.7,1
701187,101187,5,Bike,31,1
701188,101188,8,Bike,24.2,0
701189,101189,18,Ev,17.6,0
701190,101190,18,Bike,24.5,0
701191,101191,14,Bike,24.9,0
701192,101192,19,Bike,19.6,0
701193,101193,24,Bike,11.3,0
701194,101194,2,Bike,22,0
701195,101195,18,Bike,23.5,0
701196,101196,3,Bike,10.3,0
701197,101197,27,Bike,30.2,1
701198,101198,20,Bike,13.9,0
701199,101199,24,Bike,20.8,0
701200,101200,18,Bike,19.6,0
701201,101201,12,Cycle,19.9,0
701202,101202,16,Ev,18.2,0
701203,101203,25,Bike,21.9,0
701204,101204,3,Bike,17.3,0
701205,101205,3,Bike,22.2,0
701206,101206,1,Bike,7.5,0
701207,101207,30,Bike,16.2,0
701208,101208,14,Bike,17.7,0
701209,101209,4,Bike,18.4,0
701210,101210,5,Ev,20.9,0
701211,101211,1,Bike,15.3,0
701212,101212,23,Bike,21.4,0
701213,101213,23,Bike,19.8,0
701214,101214,5,Bike,23.2,0
701215,101215,2,Bike,19.1,0
701216,101216,8,Ev,17.9,0
701217,101217,18,Cycle,21.4,0
701218,101218,27,Bike,16.5,0
701219,101219,19,Bike,19.1,0
701220,101220,29,Bike,23.1,0
701221,101221,21,Bike,20.3,0
701222,101222,13,Bike,16.2,0
701223,101223,17,Bike,20.1,0
701224,101224,26,Ev,34.1,1
701225,101225,27,Bike,8.7,0
701226,101226,20,Ev,32,1
701227,101227,4,Bike,16.3,0
701228,101228,4,Ev,24.7,0
701229,101229,4,Bike,16.8,0
701230,101230,16,Bike,12.6,0
701231,101231,10,Ev,22,0
701232,101232,25,Bike,15.8,0
701233,101233,12,Bike,11.7,0
701234,101234,15,Bike,28.1,1
701235,101235,10,Bike,7.5,0
701236,101236,21,Ev,29.5,1
701237,101237,24,Cycle,16.3,0
701238,101238,4,Bike,21.8,0
701239,101239,25,Bike,19.4,0
701240,101240,23,Bike,16.7,0
701241,101241,1,Ev,13.7,0
701242,101242,26,Bike,11.8,0
701243,101243,17,Bike,18.9,0
701244,101244,28,Bike,14.4,0
701245,101245,19,Ev,19.4,0
701246,101246,30,Bike,21.4,0
701247,101247,8,Bike,28.9,1
701248,101248,18,Bike,21.3,0
701249,101249,3,Bike,22.2,0
701250,101250,6,Ev,15.4,0
701251,101251,16,Bike,25.2,1
701252,101252,24,Bike,9.3,0
701253,101253,15,Bike,17.8,0
701254,101254,12,Ev,14.4,0
701255,101255,9,Bike,22,0
701256,101256,18,Bike,16.1,0
701257,101257,19,Bike,17.1,0
701258,101258,23,Ev,23.8,0
701259,101259,25,Bike,20.8,0
701260,101260,16,Ev,10.2,0
701261,101261,6,Bike,22.5,0
701262,101262,13,Bike,18.8,0
701263,101263,27,Bike,33.1,1
701264,101264,27,Bike,8.6,0
701265,101265,17,Cycle,29.8,1
701266,101266,25,Bike,17.1,0
701267,101267,21,Ev,14.8,0
701268,101268,11,Bike,16.7,0
701269,101269,2,Bike,22.2,0
701270,101270,23,Cycle,21.2,0
701271,101271,16,Ev,20.5,0
701272,101272,25,Cycle,24.7,0
701273,101273,25,Cycle,29,1
701274,101274,19,Ev,23.2,0
701275,101275,21,Bike,21.3,0
701276,101276,15,Bike,16.8,0
701277,101277,3,Bike,26.4,1
701278,101278,19,Bike,10.6,0
701279,101279,14,Bike,25,0
701280,101280,5,Bike,14.5,0
701281,101281,29,Cycle,13.4,0
701282,101282,16,Bike,13.4,0
701283,101283,19,Bike,27.3,1
701284,101284,8,Bike,15.1,0
701285,101285,2,Bike,22.8,0
701286,101286,20,Cycle,23.1,0
701287,101287,24,Ev,26.1,1
701288,101288,2,Ev,15.8,0
701289,101289,2,Bike,14.1,0
701290,101290,30,Bike,20.5,0
701291,101291,23,Cycle,11.9,0
701292,101292,21,Ev,26,1
701293,101293,26,Bike,17.3,0
701294,101294,9,Bike,8.3,0
701295,101295,25,Bike,22.5,0
701296,101296,11,Ev,19.3,0
701297,101297,6,Bike,17.2,0
701298,101298,8,Cycle,28.2,1
701299,101299,15,Bike,19,0
701300,101300,9,Bike,14.5,0
701301,101301,27,Bike,7.5,0
701302,101302,6,Bike,19.1,0
701303,101303,15,Bike,14.8,0
701304,101304,15,Bike,12.8,0
701305,101305,12,Bike,14.4,0
701306,101306,13,Bike,16.9,0
701307,101307,16,Bike,21.8,0
701308,101308,22,Bike,27.1,1
701309,101309,5,Bike,17,0
701310,101310,16,Bike,23.2,0
701311,101311,17,Bike,12.3,0
701312,101312,28,Ev,7.2,0
701313,101313,13,Bike,15.9,0
701314,101314,21,Bike,10.7,0
701315,101315,23,Ev,22.1,0
701316,101316,6,Bike,9,0
701317,101317,4,Bike,15.6,0
701318,101318,14,Bike,20.8,0
701319,101319,6,Bike,14.8,0
701320,101320,29,Bike,21.8,0
701321,101321,26,Ev,16.7,0
701322,101322,28,Bike,27.3,1
701323,101323,1,Bike,25.9,1
701324,101324,19,Bike,27.1,1
701325,101325,7,Cycle,14.6,0
701326,101326,4,Bike,19.4,0
701327,101327,10,Bike,23.4,0
701328,101328,15,Ev,14.3,0
701329,101329,5,Cycle,18.8,0
701330,101330,2,Bike,15.8,0
701331,101331,24,Ev,17.1,0
701332,101332,20,Cycle,8.3,0
701333,101333,11,Bike,8.5,0
701334,101334,27,Bike,27.8,1
701335,101335,5,Bike,28.7,1
701336,101336,8,Ev,31.2,1
701337,101337,23,Bike,22.4,0
701338,101338,14,Bike,25,0
701339,101339,16,Bike,18.7,0
701340,101340,19,Bike,16.1,0
701341,101341,15,Bike,39.3,1
701342,101342,20,Bike,19.6,0
701343,101343,23,Bike,19.3,0
701344,101344,12,Bike,19.6,0
701345,101345,7,Bike,21,0
701346,101346,22,Bike,16.2,0
701347,101347,6,Ev,7.7,0
701348,101348,28,Bike,19.4,0
701349,101349,11,Bike,10.2,0
701350,101350,14,Ev,19.4,0
701351,101351,6,Bike,15.7,0
701352,101352,1,Ev,27.3,1
701353,101353,24,Bike,15.1,0
701354,101354,11,Ev,9.1,0
701355,101355,27,Bike,19.7,0
701356,101356,16,Bike,31.2,1
701357,101357,20,Bike,7.5,0
701358,101358,26,Bike,25.6,1
701359,101359,24,Ev,17.6,0
701360,101360,10,Bike,24.4,0
701361,101361,25,Bike,7.5,0
701362,101362,17,Bike,22.7,0
701363,101363,3,Ev,17.7,0
701364,101364,19,Bike,17.4,0
701365,101365,8,Bike,13.8,0
701366,101366,28,Ev,15.9,0
701367,101367,12,Ev,18.9,0
701368,101368,28,Bike,8.2,0
701369,101369,11,Ev,7.2,0
701370,101370,22,Cycle,25.3,1
701371,101371,15,Bike,17,0
701372,101372,30,Ev,30.4,1
701373,101373,4,Bike,16.6,0
701374,101374,11,Cycle,18.9,0
701375,101375,15,Ev,10,0
701376,101376,23,Bike,13.2,0
701377,101377,24,Bike,21.4,0
701378,101378,30,Bike,21.5,0
701379,101379,4,Ev,20.7,0
701380,101380,10,Bike,11.2,0
701381,101381,6,Bike,14.9,0
701382,101382,5,Bike,24.5,0
701383,101383,26,Cycle,32.2,1
701384,101384,21,Bike,19.9,0
701385,101385,15,Bike,25.6,1
701386,101386,19,Bike,19.4,0
701387,101387,22,Bike,12.1,0
701388,101388,27,Bike,9,0
701389,101389,13,Bike,20.7,0
701390,101390,27,Bike,11,0
701391,101391,13,Bike,26.1,1
701392,101392,23,Bike,12,0
701393,101393,18,Bike,19.9,0
701394,101394,29,Bike,8.5,0
701395,101395,25,Bike,27,1
701396,101396,29,Bike,22.4,0
701397,101397,18,Bike,7.6,0
701398,101398,5,Bike,25.1,1
701399,101399,26,Bike,26.1,1
701400,101400,18,Cycle,17.5,0
701401,101401,1,Bike,21,0
701402,101402,23,Bike,14.3,0
701403,101403,10,Bike,7.5,0
701404,101404,11,Bike,19.9,0
701405,101405,10,Bike,14.1,0
701406,101406,22,Bike,11.5,0
701407,101407,20,Ev,28.1,1
701408,101408,20,Bike,16,0
701409,101409,5,Bike,23.6,0
701410,101410,15,Ev,17.9,0
701411,101411,13,Bike,26.2,1
701412,101412,16,Cycle,21.9,0
701413,101413,29,Bike,26.1,1
701414,101414,9,Ev,17.8,0
701415,101415,13,Bike,26.4,1
701416,101416,21,Bike,8.5,0
701417,101417,26,Bike,31.1,1
701418,101418,22,Bike,12.6,0
701419,101419,23,Bike,10.7,0
701420,101420,24,Bike,20.4,0
701421,101421,30,Bike,16.6,0
701422,101422,24,Bike,11.5,0
701423,101423,28,Bike,25.5,1
701424,101424,22,Cycle,27.3,1
701425,101425,16,Bike,19,0
701426,101426,12,Bike,19.1,0
701427,101427,24,Bike,23.5,0
701428,101428,7,Bike,28.6,1
701429,101429,6,Bike,21.6,0
701430,101430,28,Ev,27.8,1
701431,101431,1,Bike,16.9,0
701432,101432,9,Bike,12.1,0
701433,101433,3,Ev,19.9,0
701434,101434,8,Ev,12.4,0
701435,101435,10,Bike,26.2,1
701436,101436,3,Bike,19.4,0
701437,101437,25,Bike,20.6,0
701438,101438,23,Bike,15,0
701439,101439,6,Bike,31.8,1
701440,101440,7,Ev,23.3,0
701441,101441,24,Ev,17.3,0
701442,101442,18,Ev,18.9,0
701443,101443,5,Bike,21.1,0
701444,101444,26,Bike,11.5,0
701445,101445,23,Bike,13.4,0
701446,101446,4,Bike,24.4,0
701447,101447,24,Bike,13.2,0
701448,101448,1,Bike,19.3,0
701449,101449,4,Ev,29.9,1
701450,101450,9,Bike,19.4,0
701451,101451,8,Bike,9.8,0
701452,101452,20,Bike,13.5,0
701453,101453,6,Cycle,22.3,0
701454,101454,10,Bike,8.5,0
701455,101455,28,Ev,15.7,0
701456,101456,14,Bike,25.3,1
701457,101457,30,Ev,8.9,0
701458,101458,24,Cycle,22.7,0
701459,101459,30,Ev,20.3,0
701460,101460,15,Bike,13.1,0
701461,101461,28,Bike,16.8,0
701462,101462,20,Bike,26.9,1
701463,101463,5,Bike,22.3,0
701464,101464,2,Bike,17.4,0
701465,101465,5,Bike,16.2,0
701466,101466,20,Bike,12.3,0
701467,101467,3,Bike,17.5,0
701468,101468,14,Bike,17.2,0
701469,101469,6,Bike,9.1,0
701470,101470,28,Bike,19.9,0
701471,101471,16,Ev,18.3,0
701472,101472,2,Bike,18.6,0
701473,101473,30,Bike,23.4,0
701474,101474,2,Bike,7.9,0
701475,101475,27,Bike,21.4,0
701476,101476,11,Bike,13.1,0
701477,101477,24,Bike,20.4,0
701478,101478,2,Bike,16.9,0
701479,101479,2,Ev,20.7,0
701480,101480,6,Bike,24.1,0
701481,101481,24,Ev,25.9,1
701482,101482,14,Bike,28.5,1
701483,101483,28,Bike,15.8,0
701484,101484,26,Bike,17.3,0
701485,101485,26,Bike,13.8,0
701486,101486,10,Ev,16,0
701487,101487,24,Bike,26.6,1
701488,101488,3,Bike,27.5,1
701489,101489,10,Bike,15.2,0
701490,101490,3,Ev,7.8,0
701491,101491,21,Bike,26.1,1
701492,101492,25,Bike,14.2,0
701493,101493,30,Bike,15.2,0
701494,101494,22,Bike,9.6,0
701495,101495,16,Bike,30.8,1
701496,101496,19,Cycle,30.3,1
701497,101497,1,Ev,18.4,0
701498,101498,16,Bike,18.3,0
701499,101499,10,Bike,21.8,0
701500,101500,19,Bike,15.3,0
701501,101501,29,Bike,17.8,0
701502,101502,10,Bike,15.2,0
701503,101503,20,Bike,7.5,0
701504,101504,14,Ev,17.3,0
701505,101505,24,Bike,15.8,0
701506,101506,26,Bike,24,0
701507,101507,3,Bike,13.5,0
701508,101508,17,Bike,16.7,0
701509,101509,7,Bike,20.9,0
701510,101510,26,Bike,18.7,0
701511,101511,2,Ev,13.9,0
701512,101512,19,Bike,15.1,0
701513,101513,1,Cycle,34.2,1
701514,101514,19,Bike,8.7,0
701515,101515,1,Ev,20.1,0
701516,101516,10,Bike,17.1,0
701517,101517,,Bike,27.4,1
701518,101518,7,Bike,17.7,0
701519,101519,10,Bike,22,0
701520,101520,1,Bike,10.6,0
701521,101521,3,Bike,13.8,0
701522,101522,2,Bike,16.3,0
701523,101523,20,Bike,16.5,0
701524,101524,22,Ev,11.9,0
701525,101525,10,Bike,15.9,0
701526,101526,19,Bike,18.1,0
701527,101527,20,Bike,20,0
701528,101528,24,Cycle,16.4,0
701529,101529,30,Ev,16.3,0
701530,101530,19,Bike,24.5,0
701531,101531,26,Ev,19.3,0
701532,101532,12,Bike,12.2,0
701533,101533,13,Ev,26.3,1
701534,101534,1,Ev,16.8,0
701535,101535,16,Cycle,25.8,1
701536,101536,7,Bike,13.8,0
701537,101537,27,Bike,17,0
701538,101538,2,Bike,22.8,0
701539,101539,24,Cycle,29.8,1
701540,101540,21,Bike,14.9,0
701541,101541,7,Bike,16.6,0
701542,101542,7,Bike,22.5,0
701543,101543,30,Ev,23.1,0
701544,101544,9,Bike,9.1,0
701545,101545,2,Bike,19.6,0
